query,function,identifier,url,score
find int in string,"private String extractNumberString(final CharBuffer charBuffer2,
                final int fieldOffset, final int fieldLen) {
            return charBuffer2.subSequence(fieldOffset,
                    fieldOffset + fieldLen).toString().trim();
        }",DbaseFileReader.extractNumberString,https://github.com/orbisgis/h2gis/blob/9cd70b447e6469cecbc2fc64b16774b59491df3b/h2gis-functions/src/main/java/org/h2gis/functions/io/dbf/internal/DbaseFileReader.java#L351-L355,1.2907768
find int in string,"public static Integer getInt(String string) {
		return string == null ? null : Integer.parseInt(string);
	}",XType.getInt,https://github.com/QSFT/Doradus/blob/ad64d3c37922eefda68ec8869ef089c1ca604b70/doradus-server/src/main/java/com/dell/doradus/olap/XType.java#L37-L39,1.2875047
find int in string,"@Nonnegative
  public static int getCharCount (@Nullable final String s, final char cSearch)
  {
    return s == null ? 0 : getCharCount (s.toCharArray (), cSearch);
  }",StringHelper.getCharCount,https://github.com/phax/ph-commons/blob/d28c03565f44a0b804d96028d0969f9bb38c4313/ph-commons/src/main/java/com/helger/commons/string/StringHelper.java#L3613-L3617,1.2873417
find int in string,"private static int findNthPositionOfString( int n, StringBuilder sb, String str )
  {
    int count = 0;
    int i = 0;
    while( count <= n )
    {
      i = sb.indexOf( str, i + 1 );
      count++;
    }
    return i;
  }",TypeLord.findNthPositionOfString,https://github.com/gosu-lang/gosu-lang/blob/d6e9261b137ce66fef3726cabe7826d4a1f946b7/gosu-core/src/main/java/gw/internal/gosu/parser/TypeLord.java#L1753-L1763,1.285932
find int in string,"public static int searchIgnoreCase(String str, String keyw) {
        return search(str.toLowerCase(), keyw.toLowerCase());
    }",StringUtils.searchIgnoreCase,https://github.com/aspectran/aspectran/blob/2d758a2a28b71ee85b42823c12dc44674d7f2c70/core/src/main/java/com/aspectran/core/util/StringUtils.java#L560-L562,1.2844836
find int in string,"public static Integer getFirstNumber(CharSequence StringWithNumber) {
		return Convert.toInt(get(PatternPool.NUMBERS, StringWithNumber, 0), null);
	}",ReUtil.getFirstNumber,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/util/ReUtil.java#L549-L551,1.2844512
find int in string,"public synchronized int findNumber(@Nonnull String id) {
        Integer number = idToNumber.get(id);
        return number != null ? number : 0;
    }",RunIdMigrator.findNumber,https://github.com/jenkinsci/jenkins/blob/44c4d3989232082c254d27ae360aa810669f44b7/core/src/main/java/jenkins/model/RunIdMigrator.java#L293-L296,1.2841548
get current process id,"public Process getProcessById(String id) {
    for (Process process : processes) {
      if (process.getId().equals(id)) {
        return process;
      }
    }
    return null;
  }",BpmnModel.getProcessById,https://github.com/Activiti/Activiti/blob/82e2b2cd2083b2f734ca0efc7815389c0f2517d9/activiti-bpmn-model/src/main/java/org/activiti/bpmn/model/BpmnModel.java#L115-L122,1.3832593
get current process id,"public Process getProcess(String id) {
		String where = "" where id = ?"";
		return queryObject(Process.class, QUERY_PROCESS + where, id);
	}",AbstractDBAccess.getProcess,https://github.com/snakerflow/snakerflow/blob/9c8cb3148a76702f1eda22f1d113053cb44b1eff/snaker-core/src/main/java/org/snaker/engine/access/AbstractDBAccess.java#L532-L535,1.3812658
get current process id,"public String getEventId() {
    if (Event_Type.featOkTst && ((Event_Type)jcasType).casFeat_eventId == null)
      jcasType.jcas.throwFeatMissing(""eventId"", ""de.unihd.dbs.uima.types.heideltime.Event"");
    return jcasType.ll_cas.ll_getStringValue(addr, ((Event_Type)jcasType).casFeatCode_eventId);}",Event.getEventId,https://github.com/HeidelTime/heideltime/blob/4ef5002eb5ecfeb818086ff7e394e792ee360335/src/de/unihd/dbs/uima/types/heideltime/Event.java#L139-L142,1.3743336
get current process id,"public Long getProcessId(String procname) throws Exception {
        Process proc = ProcessCache.getProcess(procname, 0);
        if (proc == null)
            throw new DataAccessException(0, ""Cannot find process with name ""
                    + procname + "", version 0"");

        return proc.getId();
    }",ListenerHelper.getProcessId,https://github.com/CenturyLinkCloud/mdw/blob/91167fe65a25a5d7022cdcf8b0fae8506f5b87ce/mdw-services/src/com/centurylink/mdw/listener/ListenerHelper.java#L805-L812,1.3733486
get current process id,"public String getProcessInstanceId() {
    Execution execution = associationManager.getExecution();
    return execution != null ? execution.getProcessInstanceId() : null;
  }",BusinessProcess.getProcessInstanceId,https://github.com/camunda/camunda-bpm-platform/blob/1a464fc887ef3760e53d6f91b9e5b871a0d77cc0/engine-cdi/src/main/java/org/camunda/bpm/engine/cdi/BusinessProcess.java#L673-L676,1.3725623
get current process id,"public int getEventInstanceId() {
    if (Event_Type.featOkTst && ((Event_Type)jcasType).casFeat_eventInstanceId == null)
      jcasType.jcas.throwFeatMissing(""eventInstanceId"", ""de.unihd.dbs.uima.types.heideltime.Event"");
    return jcasType.ll_cas.ll_getIntValue(addr, ((Event_Type)jcasType).casFeatCode_eventInstanceId);}",Event.getEventInstanceId,https://github.com/HeidelTime/heideltime/blob/4ef5002eb5ecfeb818086ff7e394e792ee360335/src/de/unihd/dbs/uima/types/heideltime/Event.java#L161-L164,1.3704593
get current process id,"public static Event retrieve(String id, RequestOptions options) throws StripeException {
    return retrieve(id, null, options);
  }",Event.retrieve,https://github.com/stripe/stripe-java/blob/acfa8becef3e73bfe3e9d8880bea3f3f30dadeac/src/main/java/com/stripe/model/Event.java#L152-L154,1.369908
get current process id,"public ProcessInstance getProcessInstance(long id) {
        GetProcessInstanceCommand command = new GetProcessInstanceCommand();
        command.setProcessInstanceId( id );
        return runner.execute( command );
    }",CommandBasedStatefulKnowledgeSession.getProcessInstance,https://github.com/kiegroup/drools/blob/22b0275d6dbe93070b8090948502cf46eda543c4/drools-core/src/main/java/org/drools/core/command/impl/CommandBasedStatefulKnowledgeSession.java#L133-L137,1.3696796
get current process id,"public static Long getProcessInstanceId(Command<?> command) {
		if (command instanceof ProcessInstanceIdCommand) {
			return ((ProcessInstanceIdCommand) command).getProcessInstanceId();
		} 

        return null;
		
	}",CommonUtils.getProcessInstanceId,https://github.com/kiegroup/jbpm/blob/c3473c728aa382ebbea01e380c5e754a96647b82/jbpm-services/jbpm-kie-services/src/main/java/org/jbpm/kie/services/impl/CommonUtils.java#L38-L45,1.3693117
get current process id,"public static Process getProcessInstanceDefiniton(Long processId, Long processInstDefId) {
        return getSingleton().getProcessInstanceDefinition0(processId, processInstDefId);
    }",ProcessCache.getProcessInstanceDefiniton,https://github.com/CenturyLinkCloud/mdw/blob/91167fe65a25a5d7022cdcf8b0fae8506f5b87ce/mdw-services/src/com/centurylink/mdw/service/data/process/ProcessCache.java#L86-L88,1.3680658
regex case insensitive,"public static Criteria regex(final String property, final int index, final boolean caseInsensitive) {
		return new Criteria(""REGEX_TEST("" + property + "", @"" + index + "", "" + caseInsensitive + "")"");
	}",Criteria.regex,https://github.com/arangodb/spring-data/blob/ff8ae53986b353964b9b90bd8199996d5aabf0c1/src/main/java/com/arangodb/springframework/repository/query/derived/Criteria.java#L108-L110,1.175913
regex case insensitive,"public static String wildcardToCaseInsensitiveRegex(final String pattern) {
        if(pattern == null) {
            return null;
        }
        return ""(?i)"".concat(wildcardToRegex(pattern));
    }",StringUtils.wildcardToCaseInsensitiveRegex,https://github.com/incodehq-legacy/incode-module-base/blob/8dfbf946c26423adf6d3e751698968b035c4ef11/dom/src/main/java/org/incode/module/base/dom/utils/StringUtils.java#L59-L64,1.17524
regex case insensitive,"public static boolean matchRegex(String str, String regex) {
        try {
            return str.matches(regex);
        } catch (PatternSyntaxException e) {
            log.error(""regex syntax error : {}"", regex);
            return false;
        }
    }",Keys.matchRegex,https://github.com/bingoohuang/westcache/blob/09842bf0b9299abe75551c4b51d326fcc96da42d/src/main/java/com/github/bingoohuang/westcache/utils/Keys.java#L31-L38,1.1723663
regex case insensitive,"public static String createLikeRegex(String expr, boolean ignoreCase)
    {
        String regex = createRegex(expr, ignoreCase);
        regex = regex.replace(""_"", ""."").replace(""%"", "".*?"");

        return regex;
    }",MongoDBQuery.createLikeRegex,https://github.com/Impetus/Kundera/blob/268958ab1ec09d14ec4d9184f0c8ded7a9158908/src/kundera-mongo/src/main/java/com/impetus/client/mongodb/query/MongoDBQuery.java#L1278-L1284,1.1723511
regex case insensitive,"public static boolean regexMatch(String input, String regex) {
        return Pattern.compile(regex).matcher(input).matches();
    }",Texts.regexMatch,https://github.com/yoojia/NextInputs-Android/blob/9ca90cf47e84c41ac226d04694194334d2923252/inputs/src/main/java/com/github/yoojia/inputs/Texts.java#L27-L29,1.1710949
regex case insensitive,"public @Nonnull
  StringAssert doesNotMatch(@Nonnull String regex) {
    strings.assertDoesNotMatch(description, actual, regex);
    return this;
  }",StringAssert.doesNotMatch,https://github.com/alexruiz/fest-assert-2.x/blob/bff5925af00fc732ba3a0e85f6774acba77ec7c8/src/main/java/org/fest/assertions/api/StringAssert.java#L180-L184,1.1708773
regex case insensitive,"protected Pattern regex(Object expression, boolean ignoreCase) {
        if (expression instanceof Pattern) {
            return (Pattern) expression;
        }
        String strExpression = String.valueOf(expression);
        if (ignoreCase) {
            return Pattern.compile(strExpression, Pattern.CASE_INSENSITIVE);
        } else {
            return Pattern.compile(strExpression);
        }
    }",MongoDbFindByConditionAccessImpl.regex,https://github.com/sculptor/sculptor/blob/38df06ceb7e40f5f52dbd53b1cd1d07ee11aade5/sculptor-framework/sculptor-framework-mongodb/src/main/java/org/sculptor/framework/accessimpl/mongodb/MongoDbFindByConditionAccessImpl.java#L249-L259,1.1708405
regex case insensitive,"public static Fragment regex(VarProperty varProperty, Variable start, String regex) {
        return new AutoValue_RegexFragment(varProperty, start, regex);
    }",Fragments.regex,https://github.com/graknlabs/grakn/blob/6aaee75ea846202474d591f8809d62028262fac5/server/src/graql/gremlin/fragment/Fragments.java#L126-L128,1.1703616
regex case insensitive,"public static int preg_match(String regex, String subject) {
        Pattern p = Pattern.compile(regex);
        return preg_match(p, subject);
    }",PHPMethods.preg_match,https://github.com/datumbox/datumbox-framework/blob/909dff0476e80834f05ecdde0624dd2390e9b0ca/datumbox-framework-core/src/main/java/com/datumbox/framework/core/common/utilities/PHPMethods.java#L137-L140,1.1703246
regex case insensitive,"public static RegexValidator match( String match, String message, String summary ) {
        RegexValidator v = new RegexValidator();
        v.setMatch( match );
        init( message, summary, v );
        return v;
    }",Validators.match,https://github.com/boonproject/boon/blob/9bc6870dbe5dd58c45c18d8edb493e8efc089463/boon/src/main/java/org/boon/validation/Validators.java#L86-L91,1.1691047
custom http error response,"public static HttpResponse errorJSON(@Nonnull String message, @Nonnull Map<?,?> data) {
        return new JSONObjectResponse(data).error(message);
    }",HttpResponses.errorJSON,https://github.com/jenkinsci/jenkins/blob/44c4d3989232082c254d27ae360aa810669f44b7/core/src/main/java/hudson/util/HttpResponses.java#L110-L112,1.2905308
custom http error response,"public static Void deserializeError(Response response) throws IOException, StreamException {
        if (!normalResponseCodes.contains(response.getCode())) {
            throw deserializeException(response);
        }
        return null;
    }",Serialization.deserializeError,https://github.com/GetStream/stream-java/blob/e95f63912df1b145e4ddc6eaa93b8ef936fcbc71/src/main/java/io/getstream/core/utils/Serialization.java#L118-L123,1.2853415
custom http error response,"protected void handleErrorResponse(ObjectNode jsonObject) throws Throwable {
		if (hasError(jsonObject)) {
			// resolve and throw the exception
			if (exceptionResolver == null) {
				throw DefaultExceptionResolver.INSTANCE.resolveException(jsonObject);
			} else {
				throw exceptionResolver.resolveException(jsonObject);
			}
		}
	}",JsonRpcClient.handleErrorResponse,https://github.com/briandilley/jsonrpc4j/blob/d749762c9295b92d893677a8c7be2a14dd43b3bb/src/main/java/com/googlecode/jsonrpc4j/JsonRpcClient.java#L266-L275,1.2851163
custom http error response,"@Override
	public ErrorResponse toErrorResponse(AccessDeniedException exception) {
		return ExceptionMapperHelper.toErrorResponse(exception, ACCESS_DENIED, META_TYPE_VALUE);
	}",AccessDeniedExceptionMapper.toErrorResponse,https://github.com/katharsis-project/katharsis-framework/blob/73d1a8763c49c5cf4643d43e2dbfedb647630c46/katharsis-spring/src/main/java/io/katharsis/spring/internal/AccessDeniedExceptionMapper.java#L18-L21,1.2846847
custom http error response,"static JsonRpcResponse error(JsonRpcError error, JsonElement id) {
    return new JsonRpcResponse(id, error, null);
  }",JsonRpcResponse.error,https://github.com/jsilland/piezo/blob/9a340f1460d25e07ec475dd24128b838667c959b/src/main/java/io/soliton/protobuf/json/JsonRpcResponse.java#L50-L52,1.2844596
custom http error response,"private Response jsonResponse(Error error, Status status) {
		return jsonResponse(error, status.getStatusCode());
	}",ErrorResponseFactory.jsonResponse,https://github.com/bq-development/lib-ws/blob/2a32235adcbcea961a9b6bc6ebce2629896d177b/src/main/java/io/corbel/lib/ws/api/error/ErrorResponseFactory.java#L153-L155,1.284041
custom http error response,"public void error(final @Nullable HttpRequest request, final String message, final Object... arguments) {
        error(request, null, message, arguments);
    }",MockServerLogger.error,https://github.com/jamesdbloom/mockserver/blob/8b84fdd877e57b4eb780c9f8c8b1d65bcb448025/mockserver-core/src/main/java/org/mockserver/logging/MockServerLogger.java#L150-L152,1.2831953
custom http error response,"protected HttpResponse getErrorResponse(JsonProcessingException e) {
		final String message = ""Json Parsing failed"";
		Response response = buildBadRequestResponse(message, e.getMessage());
		logger.error(message, e);
		return toHttpResponse(response);
	}",JsonApiRequestProcessorBase.getErrorResponse,https://github.com/crnk-project/crnk-framework/blob/2fd3ef9a991788d46fd2e83b43c8ea37cbaf8681/crnk-core/src/main/java/io/crnk/core/engine/internal/http/JsonApiRequestProcessorBase.java#L49-L54,1.2831087
